open_time,close_time,direction,entry,exit,lots,pnl,reason,had_partial,balance_after
2024-11-10 20:15:00,2024-11-10 21:00:00,BUY,79450.94,78871.96370078696,0.13,-77.76681889769543,SL,False,7632.353460280223
2024-11-11 12:00:00,2024-11-11 12:30:00,BUY,82202.42,82207.42,0.1,6.3025,SL,True,7638.655960280223
2024-11-11 12:45:00,2024-11-11 14:30:00,BUY,82186.35,82191.35,0.1,6.2402500000000005,SL,True,7644.8962102802225
2024-11-11 14:45:00,2024-11-11 15:00:00,BUY,82522.81,82527.81,0.1,6.35275,SL,True,7651.2489602802225
2024-11-11 16:00:00,2024-11-11 16:30:00,BUY,84835.33,84059.1497317659,0.09,-71.46092414106968,SL,False,7579.788036139153
2024-11-11 16:45:00,2024-11-11 17:00:00,BUY,84254.79,84259.79,0.09,5.016444444444444,SL,True,7584.804480583597
2024-11-11 17:15:00,2024-11-11 17:30:00,BUY,84433.03,84438.03,0.08,5.1278,SL,True,7589.932280583597
2024-11-11 17:45:00,2024-11-11 19:00:00,BUY,84713.49,86018.75501646895,0.08,57.08020065875761,TP,True,7647.012481242355
2024-11-13 14:00:00,2024-11-13 14:15:00,BUY,89528.27,89533.27,0.07,3.5878857142857146,SL,True,7650.600366956641
2024-11-13 14:30:00,2024-11-13 14:45:00,BUY,90912.68,90917.68,0.07,3.758614285714286,SL,True,7654.358981242355
2024-11-13 15:00:00,2024-11-13 15:15:00,BUY,91291.76,91296.76,0.06,3.7837499999999995,SL,True,7658.142731242356
2024-11-13 15:30:00,2024-11-13 15:45:00,BUY,92215.17,92220.17,0.06,3.8314500000000002,SL,True,7661.974181242355
2024-11-13 16:00:00,2024-11-13 16:30:00,BUY,93406.19,92201.54239858138,0.06,-73.34805608511714,SL,False,7588.626125157239
2024-11-13 16:45:00,2024-11-13 17:00:00,BUY,92418.73,92423.73,0.06,3.67125,SL,True,7592.297375157239
2024-11-13 17:15:00,2024-11-13 18:00:00,BUY,92365.55,92370.55,0.05,2.4223,SL,True,7594.719675157239
2024-11-13 18:15:00,2024-11-13 18:45:00,BUY,92743.65,92748.65,0.05,2.3235,SL,True,7597.04317515724
2024-11-15 14:00:00,2024-11-15 14:30:00,BUY,89760.05,88654.72645624695,0.06,-68.00481262518318,SL,False,7529.038362532056
2024-11-15 14:45:00,2024-11-15 15:15:00,BUY,89087.37,87982.04645624694,0.06,-67.92561262518318,SL,False,7461.112749906873
2024-11-17 11:00:00,2024-11-17 12:00:00,BUY,90653.73,90658.73,0.12,7.3614,SL,True,7468.474149906873
2024-11-18 08:00:00,2024-11-18 09:30:00,BUY,91995.14,92000.14,0.11,5.6796999999999995,SL,True,7474.153849906873
2024-11-18 09:45:00,2024-11-18 10:00:00,BUY,91678.44,91683.44,0.11,5.659018181818182,SL,True,7479.812868088691
2024-11-18 10:15:00,2024-11-18 11:00:00,BUY,91879.79,91254.89903706021,0.11,-71.66730592337603,SL,False,7408.145562165315
2024-11-18 11:15:00,2024-11-18 11:30:00,BUY,90890.91,90266.36624869877,0.11,-71.72701264313523,SL,False,7336.41854952218
2024-11-18 16:00:00,2024-11-18 16:45:00,BUY,92117.74,91332.05182382734,0.09,-72.4660358555402,SL,False,7263.95251366664
2024-11-18 17:00:00,2024-11-18 17:15:00,BUY,91416.36,91421.36,0.08,4.6826,SL,True,7268.63511366664
2024-11-18 17:30:00,2024-11-18 17:45:00,BUY,91253.35,91258.35,0.08,4.622599999999999,SL,True,7273.25771366664
2024-11-18 18:00:00,2024-11-18 18:15:00,BUY,91488.08,91493.08,0.07,3.354257142857143,SL,True,7276.611970809497
2024-11-18 18:30:00,2024-11-18 19:45:00,BUY,90456.45,90461.45,0.07,3.2813142857142856,SL,True,7279.893285095211
2024-11-19 09:00:00,2024-11-19 12:00:00,BUY,91798.78,91803.78,0.09,4.6707777777777775,SL,True,7284.564062872988
2024-11-19 12:15:00,2024-11-19 12:30:00,BUY,92394.17,92399.17,0.09,4.857844444444444,SL,True,7289.421907317433
2024-11-19 12:45:00,2024-11-19 13:00:00,BUY,92499.0,92504.0,0.09,4.934433333333333,SL,True,7294.356340650766
2024-11-19 13:15:00,2024-11-19 13:30:00,BUY,92221.64,91487.66079719797,0.09,-67.77712825218279,SL,False,7226.579212398583
2024-11-19 13:45:00,2024-11-19 14:00:00,BUY,91136.08,91141.08,0.09,4.430166666666667,SL,True,7231.00937906525
2024-11-19 14:15:00,2024-11-19 14:30:00,BUY,91541.12,91546.12,0.09,4.397633333333333,SL,True,7235.407012398583
2024-11-19 14:45:00,2024-11-19 15:00:00,BUY,91821.89,91826.89,0.09,4.530477777777778,SL,True,7239.93749017636
2024-11-19 20:00:00,2024-11-19 20:45:00,BUY,93553.2,92675.05051249791,0.08,-71.69595900016698,SL,False,7168.241531176193
2024-11-20 10:00:00,2024-11-20 10:15:00,BUY,93242.89,93247.89,0.1,6.273249999999999,SL,True,7174.5147811761935
2024-11-20 10:30:00,2024-11-20 12:15:00,BUY,93541.35,93546.35,0.1,6.412749999999999,SL,True,7180.927531176194
2024-11-20 13:00:00,2024-11-20 13:15:00,BUY,93958.9,93963.9,0.09,4.672133333333334,SL,True,7185.599664509527
2024-11-20 13:30:00,2024-11-20 13:45:00,BUY,94239.68,94244.68,0.09,4.720255555555556,SL,True,7190.319920065083
2024-11-20 14:00:00,2024-11-20 14:15:00,BUY,94365.83,94370.83,0.1,5.6785,SL,True,7195.998420065083
2024-11-20 14:30:00,2024-11-20 14:45:00,BUY,94238.46,94243.46,0.1,6.2095,SL,True,7202.207920065083
2024-11-20 15:00:00,2024-11-20 15:15:00,BUY,94351.05,94356.05,0.1,6.070749999999999,SL,True,7208.278670065083
2024-11-20 15:30:00,2024-11-20 16:15:00,BUY,94769.91,94051.41882553816,0.1,-74.6301174461844,SL,False,7133.648552618899
2024-11-20 16:30:00,2024-11-20 16:45:00,BUY,93673.21,93678.21,0.09,4.9568,SL,True,7138.605352618899
2024-11-20 17:00:00,2024-11-20 17:15:00,BUY,94034.72,94039.72,0.09,5.042877777777777,SL,True,7143.648230396676
2024-11-20 17:30:00,2024-11-20 18:30:00,BUY,94243.42,93513.5560281426,0.09,-67.3968574671658,SL,False,7076.25137292951
2024-11-21 12:00:00,2024-11-21 12:15:00,BUY,97846.16,97851.16,0.08,4.8224,SL,True,7081.07377292951
2024-11-21 12:30:00,2024-11-21 13:15:00,BUY,97879.52,97017.88102561596,0.08,-70.81431795072328,SL,False,7010.259454978786
2024-11-21 13:30:00,2024-11-21 14:30:00,BUY,97515.02,96673.94309521483,0.08,-69.46295238281432,SL,False,6940.796502595972
2024-11-29 11:00:00,2024-11-29 11:15:00,BUY,96767.87,96772.87,0.11,5.928709090909091,SL,True,6946.725211686881
2024-11-29 11:30:00,2024-11-29 11:45:00,BUY,97224.92,97229.92,0.11,5.8029636363636365,SL,True,6952.528175323245
2024-11-29 13:00:00,2024-11-29 13:30:00,BUY,97026.59,97031.59,0.11,5.708654545454546,SL,True,6958.236829868699
2024-11-29 14:00:00,2024-11-29 14:15:00,BUY,97158.97,97163.97,0.11,5.3794,SL,True,6963.616229868699
2024-11-29 14:30:00,2024-11-29 14:45:00,BUY,97670.68,97675.68,0.11,5.417454545454546,SL,True,6969.033684414153
2024-11-29 16:00:00,2024-11-29 16:30:00,BUY,98258.78,98263.78,0.1,6.211,SL,True,6975.244684414153
2024-11-29 16:45:00,2024-11-29 17:15:00,BUY,97919.92,97225.18839355354,0.1,-71.6251606446454,SL,False,6903.619523769507
2024-12-01 12:00:00,2024-12-01 13:00:00,BUY,97192.83,96813.43032692988,0.18,-71.5013411526213,SL,False,6832.118182616886
2024-12-01 14:00:00,2024-12-01 14:15:00,BUY,97222.09,97227.09,0.18,10.16325,SL,True,6842.281432616886
2024-12-01 14:30:00,2024-12-01 14:45:00,BUY,97325.65,97330.65,0.18,10.167300000000001,SL,True,6852.448732616886
2024-12-01 15:00:00,2024-12-01 18:45:00,BUY,97331.43,97336.43,0.18,10.75725,SL,True,6863.205982616886
2024-12-05 11:00:00,2024-12-05 11:30:00,BUY,102431.9,102436.9,0.06,3.8489999999999998,SL,True,6867.054982616886
2024-12-05 11:45:00,2024-12-05 12:00:00,BUY,102622.1,102627.1,0.06,3.7180500000000003,SL,True,6870.773032616886
2024-12-05 14:00:00,2024-12-05 14:30:00,BUY,102854.24,102859.24,0.06,3.7590000000000003,SL,True,6874.532032616886
2024-12-05 14:45:00,2024-12-05 15:15:00,BUY,103609.59,102571.5009132828,0.06,-63.3707452030319,SL,False,6811.161287413854
2024-12-05 15:30:00,2024-12-05 15:45:00,BUY,101459.99,101464.99,0.06,3.75405,SL,True,6814.915337413854
2024-12-05 16:15:00,2024-12-05 16:45:00,BUY,101342.74,101347.74,0.06,3.3562499999999997,SL,True,6818.271587413855
2024-12-06 19:00:00,2024-12-06 19:30:00,BUY,101533.95,101538.95,0.05,2.35162,SL,True,6820.623207413854
2024-12-06 19:45:00,2024-12-06 20:00:00,BUY,101576.01,101581.01,0.05,2.45384,SL,True,6823.077047413854
2024-12-12 10:00:00,2024-12-12 10:15:00,BUY,100546.23,100551.23,0.09,5.0144111111111105,SL,True,6828.091458524966
2024-12-12 10:30:00,2024-12-12 12:30:00,BUY,100666.21,100671.21,0.09,5.000177777777778,SL,True,6833.091636302744
2024-12-12 14:00:00,2024-12-12 14:15:00,BUY,100982.78,100987.78,0.1,6.409,SL,True,6839.500636302743
2024-12-12 14:30:00,2024-12-12 14:45:00,BUY,101246.6,101251.6,0.1,6.40825,SL,True,6845.908886302743
2024-12-12 15:00:00,2024-12-12 15:15:00,BUY,100844.58,100849.58,0.09,5.0422,SL,True,6850.9510863027435
2024-12-12 15:30:00,2024-12-12 15:45:00,BUY,101686.72,101691.72,0.09,5.028644444444445,SL,True,6855.979730747188
2024-12-12 16:00:00,2024-12-12 16:15:00,BUY,102332.05,102337.05,0.09,5.028644444444445,SL,True,6861.008375191633
2024-12-12 16:30:00,2024-12-12 17:15:00,BUY,101993.22,101271.0211451089,0.09,-66.60079694019929,SL,False,6794.407578251434
2024-12-12 17:30:00,2024-12-12 17:45:00,BUY,101439.66,101444.66,0.08,5.119999999999999,SL,True,6799.527578251434
2024-12-14 13:00:00,2024-12-14 14:00:00,BUY,101179.1,101184.1,0.13,6.536461538461538,SL,True,6806.064039789895
2024-12-14 16:00:00,2024-12-14 16:15:00,BUY,101431.68,101436.68,0.13,6.536461538461538,SL,True,6812.600501328357
2024-12-14 16:30:00,2024-12-14 16:45:00,BUY,101465.87,101470.87,0.13,6.536461538461538,SL,True,6819.136962866818
2024-12-14 17:00:00,2024-12-14 17:30:00,BUY,101571.34,101077.71371464137,0.13,-67.91541709662101,SL,False,6751.221545770197
2024-12-14 17:45:00,2024-12-14 18:00:00,BUY,100947.34,100952.34,0.13,6.536461538461538,SL,True,6757.758007308658
2024-12-14 18:15:00,2024-12-14 19:00:00,BUY,100905.07,100910.07,0.14,7.8260000000000005,SL,True,6765.584007308658
2024-12-15 12:00:00,2024-12-15 12:15:00,BUY,102606.12,102611.12,0.14,7.8260000000000005,SL,True,6773.410007308658
2024-12-15 12:30:00,2024-12-15 13:00:00,BUY,103184.69,102725.14175915848,0.14,-68.3687537178137,SL,False,6705.0412535908445
2024-12-15 14:00:00,2024-12-15 14:15:00,BUY,102813.63,102818.63,0.13,6.536461538461538,SL,True,6711.577715129306
2024-12-15 14:30:00,2024-12-15 14:45:00,BUY,102753.47,102758.47,0.13,6.536461538461538,SL,True,6718.114176667767
2024-12-15 15:00:00,2024-12-15 15:15:00,BUY,102722.32,102727.32,0.13,6.536461538461538,SL,True,6724.650638206229
2024-12-15 15:30:00,2024-12-15 21:15:00,BUY,102758.48,102763.48,0.13,6.536461538461538,SL,True,6731.18709974469
2024-12-16 16:00:00,2024-12-16 16:15:00,BUY,106550.65,106555.65,0.08,4.4719999999999995,SL,True,6735.65909974469
2024-12-16 16:30:00,2024-12-16 16:45:00,BUY,106638.72,106643.72,0.08,4.4719999999999995,SL,True,6740.13109974469
2024-12-16 17:00:00,2024-12-16 17:15:00,BUY,106666.24,106671.24,0.08,4.4719999999999995,SL,True,6744.60309974469
2024-12-16 17:30:00,2024-12-16 18:45:00,BUY,107066.67,107071.67,0.08,4.4719999999999995,SL,True,6749.075099744689
2024-12-17 08:00:00,2024-12-17 08:15:00,BUY,106972.67,106977.67,0.09,4.298,SL,True,6753.37309974469
2024-12-17 08:30:00,2024-12-17 08:45:00,BUY,107300.19,107305.19,0.09,4.298,SL,True,6757.671099744691
2024-12-17 09:00:00,2024-12-17 09:30:00,BUY,107184.22,107189.22,0.1,5.59,SL,True,6763.261099744691
2024-12-17 09:45:00,2024-12-17 12:00:00,BUY,107233.03,106561.93733726042,0.1,-69.9892662739582,SL,False,6693.271833470732
2024-12-17 15:00:00,2024-12-17 15:15:00,BUY,106876.75,106241.72971573741,0.1,-66.38202842625877,SL,False,6626.889805044474
2024-12-17 15:30:00,2024-12-17 16:00:00,BUY,106404.5,106409.5,0.1,5.59,SL,True,6632.479805044474
2024-12-17 16:15:00,2024-12-17 16:30:00,BUY,106579.38,106584.38,0.09,4.298,SL,True,6636.777805044475
2024-12-17 16:45:00,2024-12-17 17:15:00,BUY,107012.5,107017.5,0.09,4.298,SL,True,6641.075805044476
2025-04-26 08:00:00,2025-04-26 11:30:00,BUY,94572.15,94058.8998774715,0.12,-65.04601470341929,SL,False,6576.0297903410565
2025-04-28 10:00:00,2025-04-28 10:30:00,BUY,94646.12,94651.12,0.16,8.943999999999999,SL,True,6584.973790341056
2025-04-28 10:45:00,2025-04-28 11:00:00,BUY,95070.8,95075.8,0.16,8.943999999999999,SL,True,6593.9177903410555
2025-04-28 12:00:00,2025-04-28 12:15:00,BUY,95124.23,95129.23,0.14,7.8260000000000005,SL,True,6601.7437903410555
2025-04-28 12:30:00,2025-04-28 13:15:00,BUY,95496.4,95050.17785873664,0.14,-66.50309977686923,SL,False,6535.2406905641865
2025-04-28 13:30:00,2025-04-28 13:45:00,BUY,94721.12,94271.03444025546,0.14,-67.04397836423468,SL,False,6468.196712199951
2025-04-28 14:00:00,2025-04-28 14:15:00,BUY,94488.04,94493.04,0.14,7.8260000000000005,SL,True,6476.0227121999515
2025-04-28 14:30:00,2025-04-28 15:00:00,BUY,94625.53,94170.1112659515,0.14,-67.79062276678906,SL,False,6408.232089433162
2025-04-29 08:00:00,2025-04-29 11:00:00,BUY,94970.92,94975.92,0.12,6.707999999999999,SL,True,6414.940089433163
2025-04-29 12:00:00,2025-04-29 13:15:00,BUY,95075.34,94592.70055688648,0.13,-66.4871276047566,SL,False,6348.452961828406
2025-04-29 18:00:00,2025-04-29 18:15:00,BUY,95175.86,95180.86,0.12,6.707999999999999,SL,True,6355.1609618284065
2025-04-29 18:30:00,2025-04-29 20:30:00,BUY,95411.79,94914.71358131958,0.12,-63.105170241649844,SL,False,6292.055791586757
2025-04-30 13:00:00,2025-04-30 13:15:00,BUY,94237.2,94242.2,0.15,7.655200000000001,SL,True,6299.710991586756
2025-04-30 13:30:00,2025-04-30 13:45:00,BUY,93873.57,93475.39998510455,0.15,-64.04550223431826,SL,False,6235.665489352437
2025-05-01 10:00:00,2025-05-01 10:15:00,BUY,95714.19,95719.19,0.14,7.8260000000000005,SL,True,6243.491489352437
2025-05-01 10:30:00,2025-05-01 12:00:00,BUY,96108.09,96113.09,0.14,7.8260000000000005,SL,True,6251.317489352437
2025-05-01 12:15:00,2025-05-01 12:30:00,BUY,96175.01,96180.01,0.13,6.536461538461538,SL,True,6257.853950890899
2025-05-01 12:45:00,2025-05-01 13:30:00,BUY,96350.09,96355.09,0.13,6.536461538461538,SL,True,6264.39041242936
2025-05-01 13:45:00,2025-05-01 14:00:00,BUY,95773.74,95778.74,0.13,6.536461538461538,SL,True,6270.926873967822
2025-05-01 15:00:00,2025-05-01 15:45:00,BUY,97401.19,96902.4259545819,0.12,-63.3076854501731,SL,False,6207.619188517649
2025-05-01 17:00:00,2025-05-01 17:30:00,BUY,97093.4,96533.99855267518,0.11,-64.70215920572909,SL,False,6142.91702931192
2025-05-01 17:45:00,2025-05-01 18:45:00,BUY,96756.75,96761.75,0.1,5.59,SL,True,6148.50702931192
2025-05-02 14:00:00,2025-05-02 14:15:00,BUY,96791.52,96796.52,0.13,6.536461538461538,SL,True,6155.043490850381
2025-05-02 14:30:00,2025-05-02 14:45:00,BUY,97332.6,97337.6,0.13,6.536461538461538,SL,True,6161.579952388843
2025-05-02 15:00:00,2025-05-02 15:15:00,BUY,97539.65,97074.88383742239,0.13,-64.16360113508918,SL,False,6097.416351253753
2025-05-02 15:30:00,2025-05-02 16:00:00,BUY,97383.38,97388.38,0.13,6.536461538461538,SL,True,6103.952812792215
2025-05-02 16:15:00,2025-05-02 17:00:00,BUY,97597.06,97082.3192776065,0.11,-59.78947946328507,SL,False,6044.16333332893
2025-05-02 17:15:00,2025-05-02 18:45:00,BUY,97274.94,97279.94,0.11,5.417454545454546,SL,True,6049.580787874384
2025-05-07 09:00:00,2025-05-07 11:00:00,BUY,96924.02,96929.02,0.11,5.417454545454546,SL,True,6054.998242419839
2025-05-07 15:00:00,2025-05-07 15:15:00,BUY,96825.53,96830.53,0.12,6.707999999999999,SL,True,6061.706242419839
2025-05-07 15:30:00,2025-05-07 16:15:00,BUY,97050.92,96579.90411326571,0.12,-59.97790640811401,SL,False,6001.728336011725
2025-05-07 16:30:00,2025-05-07 16:45:00,BUY,96649.9,96654.9,0.12,6.707999999999999,SL,True,6008.436336011726
2025-05-08 10:00:00,2025-05-08 10:15:00,BUY,99653.31,99658.31,0.1,5.59,SL,True,6014.026336011726
2025-05-08 10:30:00,2025-05-08 13:30:00,BUY,99739.2,99163.09966888881,0.1,-60.49003311111854,SL,False,5953.536302900608
2025-05-08 16:00:00,2025-05-08 16:15:00,BUY,100985.14,100990.14,0.11,5.417454545454546,SL,True,5958.953757446062
2025-05-08 16:30:00,2025-05-08 16:45:00,BUY,101164.8,101169.8,0.11,5.417454545454546,SL,True,5964.371211991516
2025-05-08 17:00:00,2025-05-08 17:15:00,BUY,101273.92,101278.92,0.09,4.298,SL,True,5968.669211991517
2025-05-08 17:30:00,2025-05-08 18:00:00,BUY,101094.64,101099.64,0.09,4.298,SL,True,5972.967211991518
2025-05-09 08:00:00,2025-05-09 08:15:00,BUY,103536.21,103541.21,0.08,4.4719999999999995,SL,True,5977.439211991517
2025-05-09 08:30:00,2025-05-09 08:45:00,BUY,102781.81,102786.81,0.08,4.4719999999999995,SL,True,5981.911211991517
2025-05-09 09:00:00,2025-05-09 09:15:00,BUY,102621.77,102626.77,0.08,4.4719999999999995,SL,True,5986.383211991517
2025-05-09 09:30:00,2025-05-09 09:45:00,BUY,102739.45,102744.45,0.08,4.4719999999999995,SL,True,5990.855211991517
2025-05-09 15:00:00,2025-05-09 16:45:00,BUY,103067.4,102326.31746283085,0.08,-61.5906029735317,SL,False,5929.264609017985
2025-05-10 08:00:00,2025-05-10 08:15:00,BUY,103786.4,103791.4,0.11,5.417454545454546,SL,True,5934.682063563439
2025-05-10 08:30:00,2025-05-10 09:00:00,BUY,103863.89,103344.74462436656,0.11,-60.27399131967814,SL,False,5874.408072243761
2025-05-10 09:15:00,2025-05-10 09:30:00,BUY,103555.42,103560.42,0.11,5.417454545454546,SL,True,5879.8255267892155
2025-05-10 09:45:00,2025-05-10 15:30:00,BUY,103730.5,103214.06500834037,0.11,-59.975849082558824,SL,False,5819.849677706657
2025-05-11 10:00:00,2025-05-11 10:15:00,BUY,104261.27,104266.27,0.11,5.417454545454546,SL,True,5825.267132252111
2025-05-11 10:30:00,2025-05-11 10:45:00,BUY,104336.84,104341.84,0.11,5.417454545454546,SL,True,5830.684586797565
2025-05-11 11:00:00,2025-05-11 11:45:00,BUY,104388.94,104393.94,0.11,5.417454545454546,SL,True,5836.10204134302
2025-05-11 12:00:00,2025-05-11 13:15:00,BUY,104769.95,104265.8859400266,0.11,-58.61504659707437,SL,False,5777.486994745946
2025-05-12 08:00:00,2025-05-12 08:30:00,BUY,104236.01,104241.01,0.08,4.46,SL,True,5781.946994745946
2025-05-12 08:45:00,2025-05-12 11:45:00,BUY,104546.0,103865.56262175094,0.08,-56.754990259924675,SL,False,5725.192004486021
2025-05-14 13:00:00,2025-05-14 13:30:00,BUY,104028.39,104033.39,0.1,5.575,SL,True,5730.767004486021
2025-05-14 13:45:00,2025-05-14 14:00:00,BUY,103962.43,103441.40516994202,0.1,-55.00248300579697,SL,False,5675.764521480223
2025-05-16 13:00:00,2025-05-16 13:30:00,BUY,103611.31,103616.31,0.1,5.59,SL,True,5681.354521480223
2025-05-16 13:45:00,2025-05-16 14:30:00,BUY,104016.76,103466.24257840676,0.1,-57.931742159323484,SL,False,5623.4227793209
2025-05-16 16:00:00,2025-05-16 18:45:00,BUY,104307.62,103734.94266208442,0.09,-54.13296041240205,SL,False,5569.289818908498
2025-05-20 20:00:00,2025-05-20 20:15:00,BUY,106610.33,106615.33,0.07,3.1777142857142855,SL,True,5572.467533194213
2025-05-20 20:30:00,2025-05-20 20:45:00,BUY,106714.07,106719.07,0.07,3.1777142857142855,SL,True,5575.645247479927
2025-05-21 08:00:00,2025-05-21 13:30:00,BUY,106728.16,106733.16,0.07,3.1777142857142855,SL,True,5578.822961765642
2025-05-21 15:00:00,2025-05-21 15:15:00,BUY,108804.84,108809.84,0.07,3.1777142857142855,SL,True,5582.000676051356
2025-05-21 15:30:00,2025-05-21 15:45:00,BUY,108877.28,108882.28,0.07,3.1777142857142855,SL,True,5585.178390337071
2025-05-21 16:00:00,2025-05-21 16:15:00,BUY,109075.2,109080.2,0.06,3.3539999999999996,SL,True,5588.532390337071
2025-05-21 16:30:00,2025-05-21 16:45:00,BUY,109465.51,109470.51,0.06,3.3539999999999996,SL,True,5591.886390337071
2025-05-21 17:00:00,2025-05-21 17:15:00,BUY,109016.42,108167.12695158731,0.06,-52.68558290476108,SL,False,5539.20080743231
2025-05-21 17:30:00,2025-05-21 17:45:00,BUY,106473.65,106478.65,0.06,3.3539999999999996,SL,True,5542.554807432311
2025-05-21 18:00:00,2025-05-21 18:15:00,BUY,106816.04,106821.04,0.06,3.3539999999999996,SL,True,5545.908807432311
2025-05-21 18:30:00,2025-05-21 19:30:00,BUY,107286.96,107291.96,0.06,3.3539999999999996,SL,True,5549.262807432311
2025-05-22 13:00:00,2025-05-22 13:15:00,BUY,111163.69,111168.69,0.06,3.3539999999999996,SL,True,5552.616807432311
2025-05-22 13:30:00,2025-05-22 15:30:00,BUY,111214.26,111219.26,0.06,3.3539999999999996,SL,True,5555.970807432312
2025-05-22 15:45:00,2025-05-22 16:00:00,BUY,111195.67,111200.67,0.06,3.3539999999999996,SL,True,5559.324807432312
2025-05-26 08:00:00,2025-05-26 12:45:00,BUY,109873.13,109878.13,0.08,4.4594000000000005,SL,True,5563.784207432312
2025-05-26 17:00:00,2025-05-26 17:45:00,BUY,109409.39,108871.07305936923,0.1,-56.73269406307716,SL,False,5507.051513369234
2025-05-27 14:00:00,2025-05-27 14:30:00,BUY,110093.85,109469.25298432975,0.08,-52.288561253620266,SL,False,5454.762952115614
2025-05-27 14:45:00,2025-05-27 15:00:00,BUY,109326.98,109331.98,0.08,4.4594000000000005,SL,True,5459.222352115614
2025-05-27 15:15:00,2025-05-27 15:30:00,BUY,109591.18,109596.18,0.08,4.4594000000000005,SL,True,5463.681752115614
2025-05-27 15:45:00,2025-05-27 16:00:00,BUY,110093.51,110098.51,0.08,4.4588,SL,True,5468.140552115614
2025-05-27 17:00:00,2025-05-27 17:30:00,BUY,110071.41,110076.41,0.07,3.1660857142857144,SL,True,5471.3066378299
2025-05-27 17:45:00,2025-05-27 18:00:00,BUY,110181.61,110186.61,0.07,3.1660857142857144,SL,True,5474.472723544186
2025-05-27 19:00:00,2025-05-27 19:30:00,BUY,109722.42,109727.42,0.07,3.1777142857142855,SL,True,5477.6504378299005
2025-05-27 19:45:00,2025-05-27 21:15:00,BUY,109826.68,109130.98515752502,0.07,-50.71463897324802,SL,False,5426.935798856653
2025-07-31 08:00:00,2025-07-31 08:30:00,BUY,118657.24,118662.24,0.1,6.13,SL,True,5433.065798856653
2025-07-31 08:45:00,2025-07-31 10:00:00,BUY,118614.26,118619.26,0.1,6.13,SL,True,5439.195798856653
2025-10-04 14:00:00,2025-10-04 15:00:00,BUY,122496.3,121984.15613220252,0.1,-53.01438677974802,SL,False,5386.181412076905
2025-10-04 15:15:00,2025-10-04 15:30:00,BUY,121822.27,121827.27,0.11,6.310909090909091,SL,True,5392.492321167814
2025-10-04 15:45:00,2025-10-04 16:00:00,BUY,121863.9,121868.9,0.11,6.310909090909091,SL,True,5398.8032302587235
2025-10-06 08:00:00,2025-10-06 08:30:00,BUY,123683.64,123688.64,0.08,5.119999999999999,SL,True,5403.923230258723
2025-10-06 08:45:00,2025-10-06 09:00:00,BUY,123874.51,123879.51,0.08,5.119999999999999,SL,True,5409.043230258723
2025-10-06 15:00:00,2025-10-06 15:15:00,BUY,124766.73,124771.73,0.08,5.119999999999999,SL,True,5414.163230258723
2025-10-06 15:30:00,2025-10-06 15:45:00,BUY,125131.36,125136.36,0.08,5.119999999999999,SL,True,5419.283230258723
2025-11-19 17:00:00,2025-11-19 17:30:00,SELL,89277.01,89272.01,0.05,2.4659999999999997,SL,True,5421.7492302587225
2025-11-19 17:45:00,2025-11-19 18:00:00,SELL,89407.81,89402.81,0.05,2.4659999999999997,SL,True,5424.215230258722
2025-11-19 18:15:00,2025-11-19 18:30:00,SELL,88966.82,88961.82,0.05,2.4659999999999997,SL,True,5426.681230258721
2025-11-19 18:45:00,2025-11-19 19:00:00,SELL,89138.25,89133.25,0.05,2.4659999999999997,SL,True,5429.147230258721
2025-11-19 19:15:00,2025-11-19 19:30:00,SELL,88849.45,88844.45,0.05,2.4659999999999997,SL,True,5431.61323025872
2025-11-19 19:45:00,2025-11-19 20:00:00,SELL,88783.67,88778.67,0.05,2.4659999999999997,SL,True,5434.07923025872
2025-11-20 15:00:00,2025-11-20 15:15:00,SELL,90312.01,90307.01,0.06,3.8400000000000003,SL,True,5437.919230258719
2025-11-20 15:30:00,2025-11-20 15:45:00,SELL,90494.03,90489.03,0.06,3.8400000000000003,SL,True,5441.759230258718
2025-11-20 16:00:00,2025-11-20 16:15:00,SELL,88601.18,88596.18,0.06,3.8400000000000003,SL,True,5445.599230258717
2025-11-20 16:30:00,2025-11-20 16:45:00,SELL,88121.72,88116.72,0.06,3.8400000000000003,SL,True,5449.439230258717
2025-11-20 17:00:00,2025-11-20 17:15:00,SELL,86925.34,86920.34,0.05,2.4659999999999997,SL,True,5451.905230258716
2025-11-20 17:30:00,2025-11-20 18:15:00,SELL,86652.48,87607.77284387952,0.05,-48.664642193976036,SL,False,5403.24058806474
2025-11-20 18:30:00,2025-11-20 18:45:00,SELL,86676.01,86671.01,0.05,2.4659999999999997,SL,True,5405.70658806474
2025-11-20 19:00:00,2025-11-20 21:30:00,SELL,86304.25,87380.66918681448,0.05,-54.72095934072422,SL,False,5350.985628724015
2025-11-21 09:00:00,2025-11-21 09:15:00,SELL,83601.11,83596.11,0.04,2.5599999999999996,SL,True,5353.545628724015
2025-11-21 09:30:00,2025-11-21 09:45:00,SELL,82539.04,82534.04,0.04,2.5599999999999996,SL,True,5356.105628724014
2025-11-21 11:00:00,2025-11-21 11:15:00,SELL,82975.89,82970.89,0.04,2.5599999999999996,SL,True,5358.665628724014
2025-11-21 11:30:00,2025-11-21 11:45:00,SELL,82413.65,82408.65,0.04,2.5599999999999996,SL,True,5361.225628724013
2025-11-21 14:00:00,2025-11-21 14:15:00,SELL,83736.38,83731.38,0.03,1.18,SL,True,5362.405628724013
